ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,refId_default,sfxVariationId,weight,basicPrice,sellValue,behaviorId,replaceItemId,sortId,appearanceReplaceItemId,yesNoDialogMessageId,useEnableSpEffectType,potGroupId,pad,iconId,modelId,shopLv,compTrophySedId,trophySeqId,maxNum,consumeHeroPoint,overDexterity,goodsType,refCategory,spEffectCategory,quickMatchUseRestriction,goodsUseAnim,opmeMenuType,useLimitCategory,replaceCategory,reserve4,enable_live,enable_gray,enable_friendly,enable_hostile,enable_multi,disable_offline,isEquip,isConsume,isAutoEquip,isEstablishment,isOnlyOne,isDiscard,isDeposit,isDisableHand,isRemoveItem_forGameClear,isSuppleItem,isFullSuppleItem,isEnhance,isFixItem,disableMultiDropShare,disableUseAtColiseum,disableUseAtOutOfColiseum,isEnableFastUseItem,isApplySpecialEffect,syncNumVaryId,refId_1,refVirtualWepId,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,castSfxId,fireSfxId,effectSfxId,enable_ActiveBigRune,isBonfireWarpItem,enable_Ladder,isUseMultiPlayPreparation,canMultiUse,isShieldEnchant,isWarpProhibited,isUseMultiPenaltyOnly,suppleType,autoReplenishType,isDrop,showLogCondType,isSummonHorse,showDialogCondType,isSleepCollectionItem,enableRiding,disableRiding,maxRepositoryNum,sortGroupId,isUseNoAttackRegion,unknown_0x73_1,quickMatchReplenish,pad1,saleValue,rarity,useLimitSummonBuddy,useLimitSpEffectType,aiUseJudgeId,consumeMP,consumeHP,reinforceGoodsId,reinforceMaterialId,reinforcePrice,useLevel_vowType0,useLevel_vowType1,useLevel_vowType2,useLevel_vowType3,useLevel_vowType4,useLevel_vowType5,useLevel_vowType6,useLevel_vowType7,useLevel_vowType8,useLevel_vowType9,useLevel_vowType10,useLevel_vowType11,useLevel_vowType12,useLevel_vowType13,useLevel_vowType14,useLevel_vowType15,useLevel,reserve5,itemGetTutorialFlagId,reserve3,Caption
2902,黄金卢恩【３】,0,0,[0|0|0],3271,60,0,0,800,0,-1,9030,-1,-1,0,-1,0,145,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304010,304011,304012,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金余韵。\n\n使用后能获得８００卢恩。\n\n直到现在，卢恩依旧保有生命的力量。\n那巍然耸立的黄金树，你也有看见吧？
2903,黄金卢恩【４】,0,0,[0|0|0],3272,61,0,0,1200,0,-1,9040,-1,-1,0,-1,0,146,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304010,304011,304012,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金余韵。\n\n使用后能获得１２００卢恩。\n\n直到现在，卢恩依旧保有生命的力量。\n那巍然耸立的黄金树，你也有看见吧？
2904,黄金卢恩【５】,0,0,[0|0|0],3273,61,0,0,1600,0,-1,9050,-1,-1,0,-1,0,147,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304010,304011,304012,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金余韵。\n\n使用后能获得１６００卢恩。\n\n直到现在，卢恩依旧保有生命的力量。\n那巍然耸立的黄金树，你也有看见吧？
2905,黄金卢恩【６】,1,0,[0|0|0],3274,62,0,0,2000,0,-1,9060,-1,-1,0,-1,0,148,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304020,304021,304022,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金碎屑。\n\n使用后能获得２０００卢恩。\n\n在黄金树树脚诞生的人，非常特殊──\n高原的居民至今仍如此坚信。
2906,黄金卢恩【７】,1,0,[0|0|0],3275,62,0,0,2500,0,-1,9070,-1,-1,0,-1,0,149,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304020,304021,304022,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金碎屑。\n\n使用后能获得２５００卢恩。\n\n在黄金树树脚诞生的人，非常特殊──\n高原的居民至今仍如此坚信。
2907,黄金卢恩【８】,1,0,[0|0|0],3276,63,0,0,3000,0,-1,9080,-1,-1,0,-1,0,150,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304020,304021,304022,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金碎屑。\n\n使用后能获得３０００卢恩。\n\n在黄金树树脚诞生的人，非常特殊──\n高原的居民至今仍如此坚信。
2908,黄金卢恩【９】,1,0,[0|0|0],3277,63,0,0,3800,0,-1,9090,-1,-1,0,-1,0,151,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304020,304021,304022,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金碎屑。\n\n使用后能获得３８００卢恩。\n\n在黄金树树脚诞生的人，非常特殊──\n高原的居民至今仍如此坚信。
2909,黄金卢恩【１０】,1,0,[0|0|0],3278,64,0,0,5000,0,-1,9100,-1,-1,0,-1,0,152,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304020,304021,304022,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金碎屑。\n\n使用后能获得５０００卢恩。\n\n在黄金树之始，\n侍奉者蒙受的黄金树赐福最为鲜明。
2910,黄金卢恩【１１】,1,0,[0|0|0],3279,65,0,0,6250,0,-1,9110,-1,-1,0,-1,0,153,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304030,304031,304032,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金碎屑。\n\n使用后能获得６２５０卢恩。\n\n在黄金树之始，\n侍奉者蒙受的黄金树赐福最为鲜明。
2911,黄金卢恩【１２】,1,0,[0|0|0],3280,65,0,0,7500,0,-1,9120,-1,-1,0,-1,0,154,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304030,304031,304032,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金碎屑。\n\n使用后能获得７５００卢恩。\n\n在黄金树之始，\n侍奉者蒙受的黄金树赐福最为鲜明。
2912,黄金卢恩【１３】,1,0,[0|0|0],3281,65,0,0,10000,0,-1,9130,-1,-1,0,-1,0,155,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304030,304031,304032,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金碎屑。\n\n使用后能获得１００００卢恩。\n\n在黄金树之始，\n侍奉者蒙受的黄金树赐福最为鲜明。
2913,稀人卢恩,1,0,[0|0|0],3282,65,0,0,12500,0,-1,9140,-1,-1,0,-1,0,156,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304040,304041,304042,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金碎屑。\n\n使用后能获得１２５００卢恩。\n\n据说稀人来自交界地之外，\n与玛莉卡女王是同族。
2914,英雄卢恩【１】,1,0,[0|0|0],3283,65,0,0,15000,0,-1,9150,-1,-1,0,-1,0,157,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304040,304041,304042,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金碎屑。\n\n使用后能获得１５０００卢恩。\n\n过去在战场上，存在着英雄──\n他们蒙受黄金树的强大赐福，\n立下功劳，迎向死亡。
2915,英雄卢恩【２】,1,0,[0|0|0],3284,65,0,0,20000,0,-1,9160,-1,-1,0,-1,0,158,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304040,304041,304042,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金碎屑。\n\n使用后能获得２００００卢恩。\n\n过去在战场上，存在着英雄──\n他们蒙受黄金树的强大赐福，\n立下功劳，迎向死亡。
2916,英雄卢恩【３】,1,0,[0|0|0],3285,65,0,0,25000,0,-1,9170,-1,-1,0,-1,0,159,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304040,304041,304042,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金碎屑。\n\n使用后能获得２５０００卢恩。\n\n过去在战场上，存在着英雄──\n他们蒙受黄金树的强大赐福，\n立下功劳，迎向死亡。
2917,英雄卢恩【４】,1,0,[0|0|0],3286,65,0,0,30000,0,-1,9180,-1,-1,0,-1,0,160,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304050,304051,304052,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金碎屑。\n\n使用后能获得３００００卢恩。\n\n过去在战场上，存在着英雄──\n他们蒙受黄金树的强大赐福，\n立下功劳，迎向死亡。
2918,英雄卢恩【５】,1,0,[0|0|0],3287,65,0,0,35000,0,-1,9190,-1,-1,0,-1,0,161,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304050,304051,304052,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金碎屑。\n\n使用后能获得３５０００卢恩。\n\n过去在战场上，存在着英雄──\n他们蒙受黄金树的强大赐福，\n立下功劳，迎向死亡。
2919,王之卢恩,1,0,[0|0|0],3288,65,0,0,50000,0,-1,9200,-1,-1,0,-1,0,162,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,304050,304051,304052,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,1,0,600,100,1,0,0,0,0,3,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],蕴藏在交界地居民身上的赐福，\n所残存下来的黄金遗物。\n\n使用后能获得５００００卢恩。\n\n曾肩负着为王的命运，\n然而当艾尔登法环破碎，\n那使命变得遥不可及。
2950,接肢的追忆,1,0,[0|0|0],3720,66,0,0,20000,0,-1,10040,-1,10010801,0,-1,0,163,0,-1,-1,-1,99,0,50,3,2,0,0,9,1,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,304070,304071,304072,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,110,1,0,0,0,0,3,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],受黄金树雕琢的\n“接肢”葛瑞克的追忆。\n\n透过解指的帮助，能获得追忆之主的力量。\n如果直接使用，能获得巨量的卢恩。\n\n软弱的男人利用恐怖的接肢，渴求着力量：\n　众士兵啊──终有一天，我等将返家。\n　一同返回黄金树脚的故乡。
2951,碎星的追忆,1,0,[0|0|0],3721,66,0,0,40000,0,-1,10070,-1,10010802,0,-1,0,164,0,-1,-1,-1,99,0,50,3,2,0,0,9,1,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,304070,304071,304072,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,110,1,0,0,0,0,3,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],受黄金树雕琢的\n“碎星”拉塔恩的追忆。\n\n透过解指的帮助，能获得追忆之主的力量。\n如果直接使用，能获得巨量的卢恩。\n\n红狮子将军能够操作重力──\n在拉塔恩的年轻时期，\n他前往瑟利亚学习重力魔法，\n为的是和那匹瘦马一起出生入死。
2952,恶兆王的追忆,1,0,[0|0|0],3722,67,0,0,30000,0,-1,10080,-1,10010803,0,-1,0,165,0,-1,-1,-1,99,0,50,3,2,0,0,9,1,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,304070,304071,304072,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,110,1,0,0,0,0,3,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],受黄金树雕琢的\n“恶兆王”蒙葛特的追忆。\n\n透过解指的帮助，能获得追忆之主的力量。\n如果直接使用，能获得巨量的卢恩。\n\n即使生为与赐福无缘的恶兆之子，\n蒙葛特仍愿意成为黄金树的守卫──\n不是因为被爱，想要回馈，\n而是他单纯希望去爱。
2953,亵渎君王的追忆,1,0,[0|0|0],3723,66,0,0,50000,0,-1,10060,-1,10010804,0,-1,0,166,0,-1,-1,-1,99,0,50,3,2,0,0,9,1,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,304070,304071,304072,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,110,1,0,0,0,0,3,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],受黄金树雕琢的\n“亵渎君王”拉卡德的追忆。\n\n透过解指的帮助，能获得追忆之主的力量。\n如果直接使用，能获得巨量的卢恩。\n\n为了永远地生存、吞噬，不停地成长，\n拉卡德成为了大蛇：\n　我很明了，亵渎之路有多么险峻──\n　害怕犯下罪孽，哪能走这条路？
2954,腐败女神的追忆,1,0,[0|0|0],3724,66,0,0,50000,0,-1,10100,-1,10010805,0,-1,0,167,0,-1,-1,-1,99,0,50,3,2,0,0,9,1,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,304070,304071,304072,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,110,1,0,0,0,0,3,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],受黄金树雕琢的\n“腐败女神”玛莲妮亚的追忆。\n\n透过解指的帮助，能获得追忆之主的力量。\n如果直接使用，能获得巨量的卢恩。\n\n米凯拉与玛莲妮亚是由单一神祇所生的子嗣，\n因此他们都是神人，但那生命却十分脆弱──\n其中一人永远年幼；其中一人腐败寄生。
2955,鲜血君王的追忆,1,0,[0|0|0],3725,66,0,0,30000,0,-1,10090,-1,10010806,0,-1,0,168,0,-1,-1,-1,99,0,50,3,2,0,0,9,1,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,304070,304071,304072,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,110,1,0,0,0,0,3,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],受黄金树雕琢的\n“鲜血君王”蒙格的追忆。\n\n透过解指的帮助，能获得追忆之主的力量。\n如果直接使用，能获得巨量的卢恩。\n\n蒙格视米凯拉为神，\n并且想当上神的伴侣，也就是王。\n为此他与米凯拉同住鲜血闺阁，\n花费了无数时日，然而年幼的神人却不为所动。
2956,黑剑的追忆,1,0,[0|0|0],3726,66,0,0,30000,0,-1,10110,-1,10010807,0,-1,0,169,0,-1,-1,-1,99,0,50,3,2,0,0,9,1,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,304070,304071,304072,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,110,1,0,0,0,0,3,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],受黄金树雕琢的\n“黑剑”玛利喀斯的追忆。\n\n透过解指的帮助，能获得追忆之主的力量。\n如果直接使用，能获得巨量的卢恩。\n\n玛利喀斯是赐给神人的影子野兽──\n玛莉卡希望她的影子成为命定之死的封印。\n然而最后，她却背叛了影子。
2957,荷莱·露的追忆,1,0,[0|0|0],3727,66,0,0,30000,0,-1,10120,-1,10010808,0,-1,0,170,0,-1,-1,-1,99,0,50,3,2,0,0,9,1,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,304070,304071,304072,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,110,1,0,0,0,0,3,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],受黄金树雕琢的\n战士荷莱·露的追忆。\n\n透过解指的帮助，能获得追忆之主的力量。\n如果直接使用，能获得巨量的卢恩。\n\n“初始艾尔登之王”葛孚雷\n在某个时期被夺走赐福，变成褪色者，\n带着有同样境遇的人们离开交界地。\n\n在褪色者长征的终点，\n他舍弃当王，重回战士的身分。
2958,龙王的追忆,1,0,[0|0|0],3728,66,0,0,30000,0,-1,10130,-1,10010809,0,-1,0,171,0,-1,-1,-1,99,0,50,3,2,0,0,9,1,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,304070,304071,304072,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,110,1,0,0,0,0,3,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],受黄金树雕琢的\n“龙王”普拉顿桑克斯的追忆。\n\n透过解指的帮助，能获得追忆之主的力量。\n如果直接使用，能获得巨量的卢恩。\n\n龙王坐镇时空夹缝、风暴中心──\n据说它是黄金树时代之前的艾尔登之王。\n然而神祇已经离去，王依旧等着祂的归来。
2959,满月女王的追忆,1,0,[0|0|0],3729,66,0,0,20000,0,-1,10050,-1,10010810,0,-1,0,172,0,-1,-1,-1,99,0,50,3,2,0,0,9,1,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,304070,304071,304072,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,110,1,0,0,0,0,3,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],受黄金树雕琢的\n“满月女王”蕾娜菈的追忆。\n\n透过解指的帮助，能获得追忆之主的力量。\n如果直接使用，能获得巨量的卢恩。\n\n蕾娜菈年轻时是一名出众的英雄──\n她以月之魔法征服学院，当上掌权者，\n并率领众多辉石骑士，将卡利亚推上王室地位。
2960,死龙的追忆,1,0,[0|0|0],3730,66,0,0,30000,0,-1,10020,-1,10010811,0,-1,0,173,0,-1,-1,-1,99,0,50,3,2,0,0,9,1,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,304070,304071,304072,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,110,1,0,0,0,0,3,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],受黄金树雕琢的\n“死龙”弗尔桑克斯的追忆。\n\n透过解指的帮助，能获得追忆之主的力量。\n如果直接使用，能获得巨量的卢恩。\n\n当“黄金”葛德文成为死王子之后，\n古龙就待在它的好友体内，不停与死亡搏斗──\n那是场不会获胜的战争，得到的战果只有侵蚀。
2961,火焰巨人的追忆,1,0,[0|0|0],3731,66,0,0,30000,0,-1,10030,-1,10010812,0,-1,0,174,0,-1,-1,-1,99,0,50,3,2,0,0,9,1,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,304070,304071,304072,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,110,1,0,0,0,0,3,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],受黄金树雕琢的火焰巨人的追忆。\n\n透过解指的帮助，能获得追忆之主的力量。\n如果直接使用，能获得巨量的卢恩。\n\n火焰巨人是巨人战争的幸存者──\n玛莉卡女王得知大锅的火焰恒久不灭，\n便施展了烙印诅咒。\n\n　卑微的巨人啊，化作火焰的永恒看守者，\n　为此而活吧。
